list-dl-none,8,32,1,768,5764687,7506,0
list-dl-none,12,4,1,144,1586634,11018,0
list-dl-none,12,16,1,576,4335700,7527,0
list-dl-none,12,32,1,1152,10049390,8723,0
list-dl-m,2,2,1,12,301479,25123,4654
list-dl-m,2,4,1,24,439285,18303,30000
list-dl-m,2,8,1,48,624314,13006,72091
list-dl-m,2,16,1,96,1142229,11898,191190
list-dl-m,2,32,1,192,4151343,21621,945697
list-dl-m,4,2,1,24,440133,18338,6662
list-dl-m,4,4,1,48,596685,12430,28390
list-dl-m,4,8,1,96,1192621,12423,476254
list-dl-m,4,16,1,192,2935158,15287,1431315
list-dl-m,4,32,1,384,13145747,34233,7891645
list-dl-m,8,2,1,48,1202794,25058,14026
list-dl-m,8,4,1,96,1223855,12748,22323
list-dl-m,8,8,1,192,2844223,14813,2786426
list-dl-m,8,16,1,384,7917328,20618,8705616
list-dl-m,8,32,1,768,21728220,28291,25916686
list-dl-m,12,2,1,72,1574787,21872,598600
list-dl-m,12,4,1,144,1843650,12803,62337
list-dl-m,12,8,1,288,6300055,21875,11896623
list-dl-m,12,16,1,576,17055788,29610,34053307
list-dl-m,12,32,1,1152,82262388,71408,201758333
list-dl-s,2,2,1,12,255966,21330,0
list-dl-s,2,4,1,24,233204,9716,0
list-dl-s,2,8,1,48,512570,10678,0
list-dl-s,2,16,1,96,255481,2661,0
list-dl-s,2,32,1,192,4298033,22385,0
list-dl-s,4,2,1,24,378104,15754,0
list-dl-s,4,4,1,48,520927,10852,0
list-dl-s,4,8,1,96,1002132,10438,0
list-dl-s,4,16,1,192,2352196,12251,0
list-dl-s,4,32,1,384,8780764,22866,0
list-dl-s,8,2,1,48,1313760,27370,0
list-dl-s,8,4,1,96,1092611,11381,0
list-dl-s,8,8,1,192,5110019,26614,0
list-dl-s,8,16,1,384,7260446,18907,0
list-dl-s,8,32,1,768,32750933,42644,0
list-dl-s,12,2,1,72,1852946,25735,0
list-dl-s,12,4,1,144,1664700,11560,0
list-dl-s,12,8,1,288,29280993,101670,0
list-dl-s,12,16,1,576,36091004,62657,0
list-dl-s,12,32,1,1152,112358357,97533,0
list-none-none,1,1000,1,3000,5266651,1755,0
list-none-none,2,1000,1,6000,19821228,3303,0
list-none-none,4,1000,1,12000,42469281,3539,0
list-none-none,16,1000,1,48000,219398361,4570,0
list-none-s,1,1000,1,3000,3929872,1309,0
list-none-s,2,1000,1,6000,24784978,4130,0
list-none-s,4,1000,1,12000,113636064,9469,0
list-none-s,8,1000,1,24000,467353392,19473,0
list-none-s,12,1000,1,36000,844727267,23464,0
list-none-s,16,1000,1,48000,-2020560517,47383,0
list-none-s,24,1000,1,72000,1566748570,81412,0
list-none-m,1,1000,1,3000,3965173,1321,32933
list-none-m,2,1000,1,6000,22329840,3721,7226965
list-none-m,4,1000,1,12000,84236981,7019,83293229
list-none-m,8,1000,1,24000,455912249,18996,1020454057
list-none-m,12,1000,1,36000,1117905326,31052,-695550422
list-none-m,16,1000,1,48000,-1982906352,48167,-2140801781
list-none-m,24,1000,1,72000,-162094242,57401,183582268
list-id-none,1,1,4,3,95436,31812,0
list-id-none,1,2,4,6,67257,11209,0
list-id-none,1,4,4,12,67306,5608,0
list-id-none,1,8,4,24,85562,3565,0
list-id-none,1,16,4,48,104536,2177,0
list-id-none,4,1,4,12,114234,9519,0
list-id-none,4,2,4,24,124364,5181,0
list-id-none,4,4,4,48,123763,2578,0
list-id-none,4,8,4,96,137497,1432,0
list-id-none,8,4,4,96,217722,2267,0
list-id-none,8,8,4,192,235524,1226,0
list-id-none,12,1,4,36,332363,9232,0
list-id-none,12,2,4,72,348462,4839,0
list-id-none,12,4,4,144,315813,2193,0
list-id-none,16,1,4,48,481896,10039,0
list-id-none,16,2,4,96,400708,4174,0
list-id-none,16,4,4,192,413033,2151,0
list-id-none,16,8,4,384,392167,1021,0
list-id-none,16,16,4,768,395924,515,0
list-id-s,1,10,4,30,52846,1761,0
list-id-s,1,20,4,60,96787,1613,0
list-id-s,1,40,4,120,84908,707,0
list-id-s,1,80,4,240,178704,744,0
list-id-m,1,10,4,30,111791,3726,923
list-id-m,1,20,4,60,133838,2230,1160
list-id-m,1,40,4,120,141107,1175,1772
list-id-m,1,80,4,240,176921,737,2934
list-id-s,4,10,4,120,146989,1224,0
list-id-s,4,20,4,240,195367,814,0
list-id-s,4,40,4,480,308711,643,0
list-id-s,4,80,4,960,571939,595,0
